Region,Information,2016,2017,2018
Uurainen,X Industry unknown (TP),14.0,12.0,24.0
Uurainen,"Inhabitants, total (PT)",3717.0,3747.0,3783.0
Uurainen,Employed (PT),1399.0,1414.0,1464.0
Uurainen,Unemployed (PT),243.0,198.0,154.0
Uurainen,Children aged 0 to 14 (PT),946.0,967.0,980.0
Uurainen,Students (PT),225.0,228.0,225.0
Uurainen,Pensioners (PT),806.0,849.0,856.0
Uurainen,Others (PT),98.0,91.0,104.0
Viitasaari,"Inhabitants, total (HE)",6607.0,6411.0,6264.0
Viitasaari,Males (HE),3281.0,3181.0,3092.0
Viitasaari,Females (HE),3326.0,3230.0,3172.0
Viitasaari,Average age of inhabitants (HE),50.0,50.0,51.0
Viitasaari,0-2 years (HE),136.0,135.0,137.0
Viitasaari,3-6 years (HE),203.0,182.0,169.0
Viitasaari,7-12 years (HE),325.0,304.0,304.0
Viitasaari,13-15 years (HE),196.0,190.0,178.0
Viitasaari,16-17 years (HE),140.0,133.0,127.0
Viitasaari,18-19 years (HE),139.0,122.0,124.0
Viitasaari,20-24 years (HE),311.0,274.0,235.0
Viitasaari,25-29 years (HE),270.0,242.0,237.0
Viitasaari,30-34 years (HE),261.0,262.0,266.0
Viitasaari,35-39 years (HE),267.0,263.0,245.0
Viitasaari,40-44 years (HE),249.0,247.0,244.0
Viitasaari,45-49 years (HE),335.0,305.0,280.0
Viitasaari,50-54 years (HE),484.0,453.0,417.0
Viitasaari,55-59 years (HE),536.0,523.0,535.0
Viitasaari,60-64 years (HE),652.0,625.0,600.0
Viitasaari,65-69 years (HE),623.0,634.0,650.0
Viitasaari,70-74 years (HE),457.0,498.0,501.0
Viitasaari,75-79 years (HE),407.0,388.0,371.0
Viitasaari,80-84 years (HE),328.0,344.0,338.0
Viitasaari,85 years or over (HE),288.0,287.0,306.0
Viitasaari,"Aged 18 or over, total (KO)",5607.0,5467.0,5349.0
Viitasaari,Basic level studies (KO),1880.0,1786.0,1697.0
Viitasaari,"With education, total (KO)",3727.0,3681.0,3652.0
Viitasaari,Matriculation examination (KO),172.0,151.0,141.0
Viitasaari,Vocational diploma (KO),2988.0,2965.0,2941.0
Viitasaari,Academic degree - Lower level university degree (KO),357.0,348.0,351.0
Viitasaari,Academic degree - Higher level university degree (KO),210.0,217.0,219.0
Viitasaari,"Aged 18 or over, total (HR)",5607.0,5467.0,5349.0
Viitasaari,Average income of inhabitants (HR),20011.0,20482.0,21074.0
Viitasaari,Median income of inhabitants (HR),17770.0,18059.0,18506.0
Viitasaari,Inhabitants belonging to the lowest income category (HR),1297.0,1276.0,1296.0
Viitasaari,Inhabitants belonging to the middle income category (HR),3730.0,3610.0,3488.0
Viitasaari,Inhabitants belonging to the highest income category (HR),580.0,581.0,565.0
Viitasaari,Accumulated purchasing power of inhabitants (HR),112203505.0,111973599.0,112725066.0
Viitasaari,"Households, total (TE)",3301.0,3273.0,3239.0
Viitasaari,Average size of households (TE),2.0,1.9,1.9
Viitasaari,Average floor area per person (TE),44.1,45.1,45.9
Viitasaari,One-person households (TE),1473.0,1490.0,1493.0
Viitasaari,Young one-person households (TE),174.0,182.0,177.0
Viitasaari,Young couples without children (TE),64.0,66.0,54.0
Viitasaari,Households with children (TE),535.0,497.0,493.0
Viitasaari,Households with small children (TE),114.0,115.0,114.0
Viitasaari,Households with children under school age (TE),231.0,211.0,207.0
Viitasaari,Households with school-age children (TE),233.0,212.0,216.0
Viitasaari,Households with teenagers (TE),244.0,236.0,217.0
Viitasaari,One-parent households with children (TE),91.0,90.0,91.0
Viitasaari,Adult households (TE),1267.0,1241.0,1186.0
Viitasaari,Pensioner households (TE),1527.0,1560.0,1583.0
Viitasaari,Households living in owner-occupied dwellings (TE),2459.0,2444.0,2411.0
Viitasaari,Households living in rented dwellings (TE),750.0,757.0,754.0
Viitasaari,Households living in other dwellings (TE),92.0,72.0,74.0
Viitasaari,"Households, total (TR)",3301.0,3273.0,3239.0
Viitasaari,Average income of households (TR),33488.0,33692.0,34318.0
Viitasaari,Median income of households (TR),28277.0,28152.0,28481.0
Viitasaari,Households belonging to the lowest income category (TR),1089.0,1086.0,1086.0
Viitasaari,Households belonging to the middle income category (TR),1896.0,1893.0,1848.0
Viitasaari,Households belonging to the highest income category (TR),316.0,294.0,305.0
Viitasaari,Accumulated purchasing power of households (TR),110545434.0,110273923.0,111156905.0
Viitasaari,Free-time residences (RA),2245.0,2257.0,2267.0
Viitasaari,"Buildings, total (RA)",3191.0,3198.0,3203.0
Viitasaari,Other buildings (RA),530.0,547.0,551.0
Viitasaari,Residential buildings (RA),2661.0,2651.0,2652.0
Viitasaari,Dwellings (RA),4041.0,3921.0,3904.0
Viitasaari,Average floor area per dwelling (RA),83.1,84.2,84.2
Viitasaari,Dwellings in small houses (RA),2997.0,2888.0,2875.0
Viitasaari,Dwellings in blocks of flats (RA),923.0,916.0,917.0
Viitasaari,Other dwellings (RA),121.0,117.0,112.0
Viitasaari,"Workplaces, total (TP)",2213.0,2225.0,2229.0
Viitasaari,Primary production (TP),234.0,229.0,229.0
Viitasaari,Processing (TP),513.0,546.0,532.0
Viitasaari,Services (TP),1436.0,1420.0,1427.0
Viitasaari,"A Agriculture, forestry and fishing (TP)",234.0,229.0,229.0
Viitasaari,B Mining and quarrying (TP),7.0,8.0,7.0
Viitasaari,C Manufacturing (TP),360.0,380.0,356.0
Viitasaari,"D Electricity, gas, steam and air conditioning supply (TP)",5.0,5.0,4.0
Viitasaari,"E Water supply; sewerage, waste management and remediation activities (TP)",11.0,12.0,14.0
Viitasaari,F Construction (TP),130.0,141.0,151.0
Viitasaari,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),263.0,270.0,303.0
Viitasaari,H Transportation and storage (TP),140.0,133.0,124.0
Viitasaari,I Accommodation and food service activities (TP),29.0,59.0,54.0
Viitasaari,J Information and communication (TP),9.0,11.0,9.0
Viitasaari,K Financial and insurance activities (TP),21.0,12.0,14.0
Viitasaari,L Real estate activities (TP),20.0,20.0,16.0
Viitasaari,"M Professional, scientific and technical activities (TP)",72.0,67.0,65.0
Viitasaari,N Administrative and support service activities (TP),92.0,96.0,120.0
Viitasaari,O Public administration and defence; compulsory social security (TP),91.0,91.0,100.0
Viitasaari,P Education (TP),135.0,119.0,125.0
Viitasaari,Q Human health and social work activities (TP),460.0,458.0,421.0
Viitasaari,"R Arts, entertainment and recreation (TP)",30.0,21.0,19.0
Viitasaari,S Other service activities (TP),67.0,58.0,52.0
Viitasaari,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),7.0,5.0,5.0
Viitasaari,U Activities of extraterritorial organisations and bodies (TP),0.0,0.0,0.0
Viitasaari,X Industry unknown (TP),30.0,30.0,41.0
Viitasaari,"Inhabitants, total (PT)",6607.0,6411.0,6264.0
Viitasaari,Employed (PT),2201.0,2182.0,2173.0
Viitasaari,Unemployed (PT),516.0,395.0,304.0
Viitasaari,Children aged 0 to 14 (PT),797.0,749.0,721.0
Viitasaari,Students (PT),427.0,353.0,344.0
Viitasaari,Pensioners (PT),2538.0,2572.0,2562.0
Viitasaari,Others (PT),128.0,160.0,160.0
Äänekoski,"Inhabitants, total (HE)",19374.0,19144.0,18851.0
Äänekoski,Males (HE),9758.0,9613.0,9466.0
Äänekoski,Females (HE),9616.0,9531.0,9385.0
Äänekoski,Average age of inhabitants (HE),45.0,45.0,46.0
Äänekoski,0-2 years (HE),529.0,485.0,445.0
Äänekoski,3-6 years (HE),871.0,839.0,780.0
Äänekoski,7-12 years (HE),1351.0,1360.0,1338.0
Äänekoski,13-15 years (HE),703.0,670.0,689.0
Äänekoski,16-17 years (HE),525.0,503.0,439.0
Äänekoski,18-19 years (HE),440.0,450.0,473.0
Äänekoski,20-24 years (HE),761.0,753.0,726.0
Äänekoski,25-29 years (HE),788.0,767.0,745.0
Äänekoski,30-34 years (HE),911.0,850.0,826.0
Äänekoski,35-39 years (HE),1018.0,1012.0,960.0
Äänekoski,40-44 years (HE),1117.0,1131.0,1131.0
Äänekoski,45-49 years (HE),1222.0,1162.0,1102.0
Äänekoski,50-54 years (HE),1338.0,1287.0,1263.0
Äänekoski,55-59 years (HE),1519.0,1515.0,1512.0
Äänekoski,60-64 years (HE),1492.0,1454.0,1456.0
Äänekoski,65-69 years (HE),1573.0,1525.0,1460.0
Äänekoski,70-74 years (HE),1168.0,1336.0,1409.0
Äänekoski,75-79 years (HE),883.0,838.0,853.0
Äänekoski,80-84 years (HE),642.0,663.0,695.0
Äänekoski,85 years or over (HE),523.0,544.0,549.0
Äänekoski,"Aged 18 or over, total (KO)",15395.0,15287.0,15160.0
Äänekoski,Basic level studies (KO),4587.0,4432.0,4277.0
Äänekoski,"With education, total (KO)",10808.0,10855.0,10883.0
Äänekoski,Matriculation examination (KO),401.0,401.0,391.0
Äänekoski,Vocational diploma (KO),8720.0,8732.0,8740.0
Äänekoski,Academic degree - Lower level university degree (KO),1021.0,1032.0,1052.0
Äänekoski,Academic degree - Higher level university degree (KO),666.0,690.0,700.0
Äänekoski,"Aged 18 or over, total (HR)",15395.0,15287.0,15160.0
Äänekoski,Average income of inhabitants (HR),21609.0,22250.0,22461.0
Äänekoski,Median income of inhabitants (HR),19775.0,19966.0,20218.0
Äänekoski,Inhabitants belonging to the lowest income category (HR),3052.0,3171.0,3258.0
Äänekoski,Inhabitants belonging to the middle income category (HR),10034.0,9809.0,9667.0
Äänekoski,Inhabitants belonging to the highest income category (HR),2309.0,2307.0,2235.0
Äänekoski,Accumulated purchasing power of inhabitants (HR),332673728.0,340139962.0,340511310.0
Äänekoski,"Households, total (TE)",9344.0,9352.0,9362.0
Äänekoski,Average size of households (TE),2.0,2.0,2.0
Äänekoski,Average floor area per person (TE),41.4,41.9,42.6
Äänekoski,One-person households (TE),3969.0,4065.0,4151.0
Äänekoski,Young one-person households (TE),615.0,653.0,646.0
Äänekoski,Young couples without children (TE),224.0,201.0,211.0
Äänekoski,Households with children (TE),1974.0,1914.0,1861.0
Äänekoski,Households with small children (TE),468.0,419.0,387.0
Äänekoski,Households with children under school age (TE),914.0,867.0,808.0
Äänekoski,Households with school-age children (TE),951.0,940.0,923.0
Äänekoski,Households with teenagers (TE),886.0,856.0,828.0
Äänekoski,One-parent households with children (TE),403.0,420.0,438.0
Äänekoski,Adult households (TE),3963.0,3954.0,3951.0
Äänekoski,Pensioner households (TE),3445.0,3515.0,3575.0
Äänekoski,Households living in owner-occupied dwellings (TE),6741.0,6681.0,6666.0
Äänekoski,Households living in rented dwellings (TE),2409.0,2488.0,2521.0
Äänekoski,Households living in other dwellings (TE),194.0,183.0,175.0
Äänekoski,"Households, total (TR)",9344.0,9352.0,9362.0
Äänekoski,Average income of households (TR),35238.0,35996.0,36011.0
Äänekoski,Median income of households (TR),30333.0,30298.0,30305.0
Äänekoski,Households belonging to the lowest income category (TR),2707.0,2768.0,2834.0
Äänekoski,Households belonging to the middle income category (TR),5497.0,5450.0,5409.0
Äänekoski,Households belonging to the highest income category (TR),1140.0,1134.0,1119.0
Äänekoski,Accumulated purchasing power of households (TR),329262363.0,336631902.0,337134968.0
Äänekoski,Free-time residences (RA),2583.0,2583.0,2605.0
Äänekoski,"Buildings, total (RA)",6999.0,7032.0,7046.0
Äänekoski,Other buildings (RA),822.0,864.0,866.0
Äänekoski,Residential buildings (RA),6177.0,6168.0,6180.0
Äänekoski,Dwellings (RA),10842.0,10840.0,10796.0
Äänekoski,Average floor area per dwelling (RA),81.4,81.5,81.7
Äänekoski,Dwellings in small houses (RA),6852.0,6840.0,6842.0
Äänekoski,Dwellings in blocks of flats (RA),3787.0,3801.0,3768.0
Äänekoski,Other dwellings (RA),203.0,199.0,186.0
Äänekoski,"Workplaces, total (TP)",6916.0,7053.0,7108.0
Äänekoski,Primary production (TP),165.0,170.0,177.0
Äänekoski,Processing (TP),2726.0,2882.0,2992.0
Äänekoski,Services (TP),3938.0,3913.0,3861.0
Äänekoski,"A Agriculture, forestry and fishing (TP)",165.0,170.0,177.0
Äänekoski,B Mining and quarrying (TP),0.0,0.0,2.0
Äänekoski,C Manufacturing (TP),2264.0,2391.0,2462.0
Äänekoski,"D Electricity, gas, steam and air conditioning supply (TP)",37.0,40.0,40.0
Äänekoski,"E Water supply; sewerage, waste management and remediation activities (TP)",54.0,59.0,55.0
Äänekoski,F Construction (TP),371.0,392.0,433.0
Äänekoski,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),602.0,538.0,517.0
Äänekoski,H Transportation and storage (TP),247.0,235.0,222.0
Äänekoski,I Accommodation and food service activities (TP),264.0,260.0,238.0
Äänekoski,J Information and communication (TP),25.0,19.0,20.0
Äänekoski,K Financial and insurance activities (TP),19.0,22.0,20.0
Äänekoski,L Real estate activities (TP),52.0,50.0,47.0
Äänekoski,"M Professional, scientific and technical activities (TP)",144.0,139.0,137.0
Äänekoski,N Administrative and support service activities (TP),479.0,509.0,540.0
Äänekoski,O Public administration and defence; compulsory social security (TP),192.0,193.0,182.0
Äänekoski,P Education (TP),518.0,525.0,483.0
Äänekoski,Q Human health and social work activities (TP),1185.0,1205.0,1217.0
Äänekoski,"R Arts, entertainment and recreation (TP)",40.0,35.0,39.0
Äänekoski,S Other service activities (TP),155.0,163.0,176.0
Äänekoski,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),16.0,20.0,23.0
Äänekoski,U Activities of extraterritorial organisations and bodies (TP),0.0,0.0,0.0
Äänekoski,X Industry unknown (TP),87.0,88.0,78.0
Äänekoski,"Inhabitants, total (PT)",19374.0,19144.0,18851.0
Äänekoski,Employed (PT),6764.0,6839.0,6842.0
Äänekoski,Unemployed (PT),1664.0,1350.0,1198.0
Äänekoski,Children aged 0 to 14 (PT),3226.0,3131.0,3005.0
Äänekoski,Students (PT),1242.0,1241.0,1199.0
Äänekoski,Pensioners (PT),5907.0,6016.0,6074.0
Äänekoski,Others (PT),571.0,567.0,533.0
Alajärvi,"Inhabitants, total (HE)",9899.0,9831.0,9700.0
Alajärvi,Males (HE),4993.0,4948.0,4905.0
Alajärvi,Females (HE),4906.0,4883.0,4795.0
Alajärvi,Average age of inhabitants (HE),45.0,45.0,46.0
Alajärvi,0-2 years (HE),288.0,287.0,263.0
Alajärvi,3-6 years (HE),475.0,442.0,425.0
Alajärvi,7-12 years (HE),745.0,762.0,767.0
Alajärvi,13-15 years (HE),395.0,366.0,367.0
Alajärvi,16-17 years (HE),273.0,266.0,249.0
Alajärvi,18-19 years (HE),243.0,266.0,258.0
Alajärvi,20-24 years (HE),402.0,377.0,357.0
Alajärvi,25-29 years (HE),395.0,400.0,396.0
Alajärvi,30-34 years (HE),419.0,431.0,422.0
Alajärvi,35-39 years (HE),473.0,450.0,456.0
Alajärvi,40-44 years (HE),497.0,493.0,492.0
Alajärvi,45-49 years (HE),531.0,487.0,455.0
Alajärvi,50-54 years (HE),683.0,683.0,627.0
Alajärvi,55-59 years (HE),757.0,741.0,753.0
Alajärvi,60-64 years (HE),787.0,766.0,775.0
Alajärvi,65-69 years (HE),823.0,835.0,802.0
Alajärvi,70-74 years (HE),519.0,595.0,645.0
Alajärvi,75-79 years (HE),466.0,440.0,443.0
Alajärvi,80-84 years (HE),349.0,341.0,355.0
Alajärvi,85 years or over (HE),379.0,403.0,393.0
Alajärvi,"Aged 18 or over, total (KO)",7723.0,7708.0,7629.0
Alajärvi,Basic level studies (KO),2505.0,2447.0,2340.0
Alajärvi,"With education, total (KO)",5218.0,5261.0,5289.0
Alajärvi,Matriculation examination (KO),232.0,220.0,209.0
Alajärvi,Vocational diploma (KO),4097.0,4139.0,4154.0
Alajärvi,Academic degree - Lower level university degree (KO),558.0,573.0,586.0
Alajärvi,Academic degree - Higher level university degree (KO),331.0,329.0,340.0
Alajärvi,"Aged 18 or over, total (HR)",7723.0,7708.0,7629.0
Alajärvi,Average income of inhabitants (HR),20324.0,20958.0,21696.0
Alajärvi,Median income of inhabitants (HR),18013.0,18361.0,18968.0
Alajärvi,Inhabitants belonging to the lowest income category (HR),2043.0,2078.0,2068.0
Alajärvi,Inhabitants belonging to the middle income category (HR),4749.0,4694.0,4608.0
Alajärvi,Inhabitants belonging to the highest income category (HR),931.0,936.0,953.0
Alajärvi,Accumulated purchasing power of inhabitants (HR),156958772.0,161546172.0,165522277.0
Alajärvi,"Households, total (TE)",4142.0,4119.0,4115.0
Alajärvi,Average size of households (TE),2.3,2.3,2.3
Alajärvi,Average floor area per person (TE),43.6,43.8,44.6
Alajärvi,One-person households (TE),1425.0,1431.0,1464.0
Alajärvi,Young one-person households (TE),168.0,179.0,183.0
Alajärvi,Young couples without children (TE),79.0,70.0,65.0
Alajärvi,Households with children (TE),937.0,918.0,903.0
Alajärvi,Households with small children (TE),247.0,245.0,225.0
Alajärvi,Households with children under school age (TE),449.0,448.0,422.0
Alajärvi,Households with school-age children (TE),488.0,485.0,477.0
Alajärvi,Households with teenagers (TE),465.0,438.0,433.0
Alajärvi,One-parent households with children (TE),111.0,107.0,124.0
Alajärvi,Adult households (TE),1508.0,1449.0,1423.0
Alajärvi,Pensioner households (TE),1742.0,1792.0,1828.0
Alajärvi,Households living in owner-occupied dwellings (TE),3310.0,3307.0,3310.0
Alajärvi,Households living in rented dwellings (TE),673.0,667.0,659.0
Alajärvi,Households living in other dwellings (TE),159.0,145.0,146.0
Alajärvi,"Households, total (TR)",4142.0,4119.0,4115.0
Alajärvi,Average income of households (TR),37442.0,38682.0,39705.0
Alajärvi,Median income of households (TR),32201.0,32627.0,32761.0
Alajärvi,Households belonging to the lowest income category (TR),1328.0,1294.0,1311.0
Alajärvi,Households belonging to the middle income category (TR),2392.0,2371.0,2343.0
Alajärvi,Households belonging to the highest income category (TR),422.0,454.0,461.0
Alajärvi,Accumulated purchasing power of households (TR),155084414.0,159330254.0,163385579.0
Alajärvi,Free-time residences (RA),1343.0,1339.0,1347.0
Alajärvi,"Buildings, total (RA)",4716.0,4748.0,4774.0
Alajärvi,Other buildings (RA),700.0,723.0,727.0
Alajärvi,Residential buildings (RA),4016.0,4025.0,4047.0
Alajärvi,Dwellings (RA),4843.0,4830.0,4867.0
Alajärvi,Average floor area per dwelling (RA),97.8,98.0,98.2
Alajärvi,Dwellings in small houses (RA),4361.0,4355.0,4384.0
Alajärvi,Dwellings in blocks of flats (RA),314.0,314.0,314.0
Alajärvi,Other dwellings (RA),168.0,161.0,169.0
Alajärvi,"Workplaces, total (TP)",3330.0,3484.0,3570.0
Alajärvi,Primary production (TP),386.0,383.0,399.0
Alajärvi,Processing (TP),880.0,973.0,1067.0
Alajärvi,Services (TP),1995.0,2065.0,2040.0
Alajärvi,"A Agriculture, forestry and fishing (TP)",386.0,383.0,399.0
Alajärvi,B Mining and quarrying (TP),18.0,19.0,15.0
Alajärvi,C Manufacturing (TP),611.0,688.0,764.0
Alajärvi,"D Electricity, gas, steam and air conditioning supply (TP)",26.0,28.0,26.0
Alajärvi,"E Water supply; sewerage, waste management and remediation activities (TP)",9.0,9.0,11.0
Alajärvi,F Construction (TP),216.0,229.0,251.0
Alajärvi,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),314.0,324.0,323.0
Alajärvi,H Transportation and storage (TP),175.0,180.0,187.0
Alajärvi,I Accommodation and food service activities (TP),83.0,72.0,72.0
Alajärvi,J Information and communication (TP),63.0,62.0,58.0
Alajärvi,K Financial and insurance activities (TP),57.0,48.0,45.0
Alajärvi,L Real estate activities (TP),23.0,21.0,27.0
Alajärvi,"M Professional, scientific and technical activities (TP)",76.0,78.0,66.0
Alajärvi,N Administrative and support service activities (TP),128.0,121.0,114.0
Alajärvi,O Public administration and defence; compulsory social security (TP),75.0,76.0,76.0
Alajärvi,P Education (TP),348.0,370.0,386.0
Alajärvi,Q Human health and social work activities (TP),511.0,550.0,542.0
Alajärvi,"R Arts, entertainment and recreation (TP)",38.0,51.0,51.0
Alajärvi,S Other service activities (TP),74.0,84.0,64.0
Alajärvi,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),30.0,28.0,29.0
Alajärvi,U Activities of extraterritorial organisations and bodies (TP),0.0,0.0,0.0
Alajärvi,X Industry unknown (TP),69.0,63.0,64.0
Alajärvi,"Inhabitants, total (PT)",9899.0,9831.0,9700.0
Alajärvi,Employed (PT),3441.0,3508.0,3494.0
Alajärvi,Unemployed (PT),555.0,471.0,392.0
Alajärvi,Children aged 0 to 14 (PT),1759.0,1741.0,1688.0
Alajärvi,Students (PT),667.0,639.0,635.0
Alajärvi,Pensioners (PT),3163.0,3193.0,3203.0
Alajärvi,Others (PT),314.0,279.0,288.0
Alavus,"Inhabitants, total (HE)",11907.0,11713.0,11544.0
Alavus,Males (HE),6002.0,5909.0,5821.0
Alavus,Females (HE),5905.0,5804.0,5723.0
Alavus,Average age of inhabitants (HE),45.0,45.0,46.0
Alavus,0-2 years (HE),362.0,330.0,324.0
Alavus,3-6 years (HE),517.0,515.0,500.0
Alavus,7-12 years (HE),901.0,887.0,829.0
Alavus,13-15 years (HE),413.0,396.0,431.0
Alavus,16-17 years (HE),296.0,287.0,280.0
Alavus,18-19 years (HE),282.0,289.0,261.0
Alavus,20-24 years (HE),567.0,531.0,519.0
Alavus,25-29 years (HE),497.0,482.0,486.0
Alavus,30-34 years (HE),609.0,599.0,569.0
Alavus,35-39 years (HE),558.0,556.0,578.0
Alavus,40-44 years (HE),562.0,573.0,572.0
Alavus,45-49 years (HE),701.0,639.0,616.0
Alavus,50-54 years (HE),793.0,804.0,755.0
Alavus,55-59 years (HE),822.0,761.0,791.0
Alavus,60-64 years (HE),968.0,946.0,922.0
Alavus,65-69 years (HE),904.0,932.0,896.0
Alavus,70-74 years (HE),689.0,751.0,777.0
Alavus,75-79 years (HE),601.0,556.0,546.0
Alavus,80-84 years (HE),409.0,432.0,457.0
Alavus,85 years or over (HE),456.0,447.0,435.0
Alavus,"Aged 18 or over, total (KO)",9418.0,9298.0,9180.0
Alavus,Basic level studies (KO),3104.0,2985.0,2809.0
Alavus,"With education, total (KO)",6314.0,6313.0,6371.0
Alavus,Matriculation examination (KO),328.0,320.0,340.0
Alavus,Vocational diploma (KO),4991.0,4980.0,4988.0
Alavus,Academic degree - Lower level university degree (KO),667.0,673.0,692.0
Alavus,Academic degree - Higher level university degree (KO),328.0,340.0,351.0
Alavus,"Aged 18 or over, total (HR)",9418.0,9298.0,9180.0
Alavus,Average income of inhabitants (HR),20457.0,21099.0,21747.0
Alavus,Median income of inhabitants (HR),18246.0,18621.0,19043.0
Alavus,Inhabitants belonging to the lowest income category (HR),2336.0,2315.0,2320.0
Alavus,Inhabitants belonging to the middle income category (HR),6035.0,5909.0,5814.0
Alavus,Inhabitants belonging to the highest income category (HR),1047.0,1074.0,1046.0
Alavus,Accumulated purchasing power of inhabitants (HR),192663691.0,196178384.0,199639951.0
Alavus,"Households, total (TE)",5326.0,5292.0,5274.0
Alavus,Average size of households (TE),2.2,2.2,2.1
Alavus,Average floor area per person (TE),42.9,43.5,44.2
Alavus,One-person households (TE),2074.0,2113.0,2117.0
Alavus,Young one-person households (TE),308.0,306.0,306.0
Alavus,Young couples without children (TE),118.0,112.0,122.0
Alavus,Households with children (TE),1173.0,1120.0,1096.0
Alavus,Households with small children (TE),303.0,290.0,276.0
Alavus,Households with children under school age (TE),551.0,525.0,513.0
Alavus,Households with school-age children (TE),593.0,574.0,538.0
Alavus,Households with teenagers (TE),511.0,495.0,494.0
Alavus,One-parent households with children (TE),164.0,166.0,180.0
Alavus,Adult households (TE),2076.0,2039.0,2044.0
Alavus,Pensioner households (TE),2118.0,2169.0,2171.0
Alavus,Households living in owner-occupied dwellings (TE),4088.0,4045.0,4030.0
Alavus,Households living in rented dwellings (TE),1110.0,1129.0,1128.0
Alavus,Households living in other dwellings (TE),128.0,118.0,116.0
Alavus,"Households, total (TR)",5326.0,5292.0,5274.0
Alavus,Average income of households (TR),35785.0,36620.0,37448.0
Alavus,Median income of households (TR),29579.0,29877.0,30301.0
Alavus,Households belonging to the lowest income category (TR),1656.0,1710.0,1738.0
Alavus,Households belonging to the middle income category (TR),3144.0,3038.0,2993.0
Alavus,Households belonging to the highest income category (TR),526.0,544.0,543.0
Alavus,Accumulated purchasing power of households (TR),190589550.0,193793070.0,197500333.0
Alavus,Free-time residences (RA),2038.0,2049.0,2061.0
Alavus,"Buildings, total (RA)",5454.0,5500.0,5504.0
Alavus,Other buildings (RA),850.0,888.0,886.0
Alavus,Residential buildings (RA),4604.0,4612.0,4618.0
Alavus,Dwellings (RA),6163.0,6178.0,6201.0
Alavus,Average floor area per dwelling (RA),91.2,91.3,91.4
Alavus,Dwellings in small houses (RA),5272.0,5286.0,5312.0
Alavus,Dwellings in blocks of flats (RA),613.0,613.0,631.0
Alavus,Other dwellings (RA),278.0,279.0,258.0
Alavus,"Workplaces, total (TP)",4355.0,4314.0,4362.0
Alavus,Primary production (TP),433.0,394.0,399.0
Alavus,Processing (TP),1016.0,988.0,1046.0
Alavus,Services (TP),2857.0,2876.0,2862.0
Alavus,"A Agriculture, forestry and fishing (TP)",433.0,394.0,399.0
Alavus,B Mining and quarrying (TP),20.0,20.0,15.0
Alavus,C Manufacturing (TP),711.0,699.0,747.0
Alavus,"D Electricity, gas, steam and air conditioning supply (TP)",2.0,2.0,3.0
Alavus,"E Water supply; sewerage, waste management and remediation activities (TP)",15.0,14.0,11.0
Alavus,F Construction (TP),268.0,253.0,270.0
Alavus,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),906.0,876.0,882.0
Alavus,H Transportation and storage (TP),173.0,169.0,175.0
Alavus,I Accommodation and food service activities (TP),99.0,105.0,106.0
Alavus,J Information and communication (TP),47.0,51.0,48.0
Alavus,K Financial and insurance activities (TP),53.0,46.0,40.0
Alavus,L Real estate activities (TP),23.0,20.0,19.0
Alavus,"M Professional, scientific and technical activities (TP)",96.0,103.0,104.0
Alavus,N Administrative and support service activities (TP),165.0,176.0,188.0
Alavus,O Public administration and defence; compulsory social security (TP),128.0,126.0,129.0
Alavus,P Education (TP),258.0,265.0,275.0
Alavus,Q Human health and social work activities (TP),737.0,755.0,723.0
Alavus,"R Arts, entertainment and recreation (TP)",27.0,31.0,32.0
Alavus,S Other service activities (TP),119.0,125.0,110.0
Alavus,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),26.0,28.0,31.0
Alavus,U Activities of extraterritorial organisations and bodies (TP),0.0,0.0,0.0
Alavus,X Industry unknown (TP),49.0,56.0,55.0
Alavus,"Inhabitants, total (PT)",11907.0,11713.0,11544.0
Alavus,Employed (PT),4376.0,4354.0,4411.0
Alavus,Unemployed (PT),557.0,491.0,368.0
Alavus,Children aged 0 to 14 (PT),2036.0,1995.0,1961.0
Alavus,Students (PT),815.0,742.0,704.0
Alavus,Pensioners (PT),3753.0,3765.0,3771.0
Alavus,Others (PT),370.0,366.0,329.0
Evijärvi,"Inhabitants, total (HE)",2535.0,2499.0,2473.0
Evijärvi,Males (HE),1315.0,1294.0,1269.0
Evijärvi,Females (HE),1220.0,1205.0,1204.0
Evijärvi,Average age of inhabitants (HE),46.0,46.0,46.0
Evijärvi,0-2 years (HE),59.0,62.0,70.0
Evijärvi,3-6 years (HE),130.0,108.0,94.0
Evijärvi,7-12 years (HE),162.0,179.0,190.0
Evijärvi,13-15 years (HE),93.0,85.0,72.0
Evijärvi,16-17 years (HE),48.0,55.0,64.0
Evijärvi,18-19 years (HE),65.0,51.0,37.0
Evijärvi,20-24 years (HE),89.0,87.0,94.0
Evijärvi,25-29 years (HE),112.0,109.0,96.0
Evijärvi,30-34 years (HE),144.0,140.0,135.0
Evijärvi,35-39 years (HE),127.0,136.0,127.0
Evijärvi,40-44 years (HE),120.0,114.0,121.0
Evijärvi,45-49 years (HE),140.0,134.0,132.0
