Region,Information,2019,2020,2021
Luhanka,Processing (TP),23.0,22.0,
Luhanka,Services (TP),107.0,92.0,
Luhanka,"A Agriculture, forestry and fishing (TP)",38.0,36.0,
Luhanka,B Mining and quarrying (TP),2.0,2.0,
Luhanka,C Manufacturing (TP),4.0,4.0,
Luhanka,"D Electricity, gas, steam and air conditioning supply (TP)",0.0,0.0,
Luhanka,"E Water supply; sewerage, waste management and remediation activities (TP)",0.0,0.0,
Luhanka,F Construction (TP),17.0,16.0,
Luhanka,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),7.0,8.0,
Luhanka,H Transportation and storage (TP),14.0,11.0,
Luhanka,I Accommodation and food service activities (TP),1.0,4.0,
Luhanka,J Information and communication (TP),0.0,0.0,
Luhanka,K Financial and insurance activities (TP),1.0,1.0,
Luhanka,L Real estate activities (TP),0.0,0.0,
Luhanka,"M Professional, scientific and technical activities (TP)",3.0,4.0,
Luhanka,N Administrative and support service activities (TP),14.0,13.0,
Luhanka,O Public administration and defence; compulsory social security (TP),14.0,10.0,
Luhanka,P Education (TP),9.0,8.0,
Luhanka,Q Human health and social work activities (TP),35.0,28.0,
Luhanka,"R Arts, entertainment and recreation (TP)",1.0,1.0,
Luhanka,S Other service activities (TP),6.0,2.0,
Luhanka,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),2.0,2.0,
Luhanka,U Activities of extraterritorial organisations and bodies (TP),0.0,0.0,
Luhanka,X Industry unknown (TP),4.0,6.0,
Luhanka,"Inhabitants, total (PT)",690.0,699.0,703.0
Luhanka,Employed (PT),243.0,249.0,246.0
Luhanka,Unemployed (PT),28.0,35.0,33.0
Luhanka,Children aged 0 to 14 (PT),57.0,59.0,56.0
Luhanka,Students (PT),21.0,29.0,24.0
Luhanka,Pensioners (PT),325.0,316.0,324.0
Luhanka,Others (PT),16.0,11.0,20.0
Multia,"Inhabitants, total (HE)",1566.0,1558.0,1488.0
Multia,Males (HE),807.0,800.0,771.0
Multia,Females (HE),759.0,758.0,717.0
Multia,Average age of inhabitants (HE),52.0,51.0,52.0
Multia,0-2 years (HE),27.0,29.0,24.0
Multia,3-6 years (HE),52.0,42.0,35.0
Multia,7-12 years (HE),95.0,111.0,92.0
Multia,13-15 years (HE),55.0,50.0,51.0
Multia,16-17 years (HE),28.0,32.0,30.0
Multia,18-19 years (HE),29.0,23.0,19.0
Multia,20-24 years (HE),34.0,33.0,34.0
Multia,25-29 years (HE),46.0,44.0,37.0
Multia,30-34 years (HE),56.0,61.0,60.0
Multia,35-39 years (HE),55.0,51.0,57.0
Multia,40-44 years (HE),64.0,75.0,66.0
Multia,45-49 years (HE),79.0,78.0,71.0
Multia,50-54 years (HE),96.0,83.0,85.0
Multia,55-59 years (HE),128.0,127.0,114.0
Multia,60-64 years (HE),168.0,164.0,156.0
Multia,65-69 years (HE),169.0,160.0,160.0
Multia,70-74 years (HE),120.0,133.0,143.0
Multia,75-79 years (HE),80.0,86.0,80.0
Multia,80-84 years (HE),85.0,70.0,73.0
Multia,85 years or over (HE),100.0,106.0,101.0
Multia,"Aged 18 or over, total (KO)",1309.0,1294.0,1256.0
Multia,Basic level studies (KO),408.0,390.0,371.0
Multia,"With education, total (KO)",901.0,904.0,885.0
Multia,Matriculation examination (KO),32.0,26.0,25.0
Multia,Vocational diploma (KO),738.0,736.0,722.0
Multia,Academic degree - Lower level university degree (KO),82.0,90.0,87.0
Multia,Academic degree - Higher level university degree (KO),49.0,52.0,51.0
Multia,"Aged 18 or over, total (HR)",1309.0,1294.0,1256.0
Multia,Average income of inhabitants (HR),22502.0,21448.0,22355.0
Multia,Median income of inhabitants (HR),18377.0,18040.0,18749.0
Multia,Inhabitants belonging to the lowest income category (HR),405.0,390.0,382.0
Multia,Inhabitants belonging to the middle income category (HR),738.0,748.0,723.0
Multia,Inhabitants belonging to the highest income category (HR),166.0,156.0,151.0
Multia,Accumulated purchasing power of inhabitants (HR),29455674.0,27753374.0,28078155.0
Multia,"Households, total (TE)",764.0,757.0,750.0
Multia,Average size of households (TE),2.0,2.0,1.9
Multia,Average floor area per person (TE),44.9,44.8,46.8
Multia,One-person households (TE),331.0,329.0,347.0
Multia,Young one-person households (TE),19.0,21.0,26.0
Multia,Young couples without children (TE),5.0,5.0,10.0
Multia,Households with children (TE),119.0,116.0,108.0
Multia,Households with small children (TE),23.0,26.0,19.0
Multia,Households with children under school age (TE),52.0,52.0,42.0
Multia,Households with school-age children (TE),61.0,65.0,60.0
Multia,Households with teenagers (TE),63.0,59.0,59.0
Multia,One-parent households with children (TE),29.0,27.0,23.0
Multia,Adult households (TE),269.0,264.0,260.0
Multia,Pensioner households (TE),385.0,386.0,390.0
Multia,Households living in owner-occupied dwellings (TE),604.0,588.0,589.0
Multia,Households living in rented dwellings (TE),136.0,139.0,141.0
Multia,Households living in other dwellings (TE),24.0,30.0,20.0
Multia,"Households, total (TR)",764.0,757.0,750.0
Multia,Average income of households (TR),37676.0,35890.0,36611.0
Multia,Median income of households (TR),28898.0,29430.0,29556.0
Multia,Households belonging to the lowest income category (TR),284.0,283.0,280.0
Multia,Households belonging to the middle income category (TR),391.0,395.0,391.0
Multia,Households belonging to the highest income category (TR),89.0,79.0,79.0
Multia,Accumulated purchasing power of households (TR),28784218.0,27168634.0,27458204.0
Multia,Free-time residences (RA),671.0,626.0,630.0
Multia,"Buildings, total (RA)",979.0,1020.0,1009.0
Multia,Other buildings (RA),141.0,160.0,160.0
Multia,Residential buildings (RA),838.0,860.0,849.0
Multia,Dwellings (RA),1003.0,1052.0,1041.0
Multia,Average floor area per dwelling (RA),86.5,87.3,87.8
Multia,Dwellings in small houses (RA),923.0,968.0,972.0
Multia,Dwellings in blocks of flats (RA),36.0,38.0,37.0
Multia,Other dwellings (RA),44.0,46.0,32.0
Multia,"Workplaces, total (TP)",593.0,531.0,
Multia,Primary production (TP),169.0,171.0,
Multia,Processing (TP),167.0,127.0,
Multia,Services (TP),251.0,226.0,
Multia,"A Agriculture, forestry and fishing (TP)",169.0,171.0,
Multia,B Mining and quarrying (TP),2.0,2.0,
Multia,C Manufacturing (TP),143.0,109.0,
Multia,"D Electricity, gas, steam and air conditioning supply (TP)",0.0,0.0,
Multia,"E Water supply; sewerage, waste management and remediation activities (TP)",0.0,0.0,
Multia,F Construction (TP),22.0,16.0,
Multia,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),14.0,12.0,
Multia,H Transportation and storage (TP),18.0,18.0,
Multia,I Accommodation and food service activities (TP),15.0,8.0,
Multia,J Information and communication (TP),1.0,0.0,
Multia,K Financial and insurance activities (TP),8.0,7.0,
Multia,L Real estate activities (TP),0.0,0.0,
Multia,"M Professional, scientific and technical activities (TP)",12.0,10.0,
Multia,N Administrative and support service activities (TP),15.0,11.0,
Multia,O Public administration and defence; compulsory social security (TP),15.0,12.0,
Multia,P Education (TP),23.0,19.0,
Multia,Q Human health and social work activities (TP),113.0,106.0,
Multia,"R Arts, entertainment and recreation (TP)",3.0,4.0,
Multia,S Other service activities (TP),12.0,16.0,
Multia,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),2.0,3.0,
Multia,U Activities of extraterritorial organisations and bodies (TP),0.0,0.0,
Multia,X Industry unknown (TP),6.0,7.0,
Multia,"Inhabitants, total (PT)",1566.0,1558.0,1488.0
Multia,Employed (PT),524.0,505.0,489.0
Multia,Unemployed (PT),61.0,88.0,71.0
Multia,Children aged 0 to 14 (PT),206.0,214.0,187.0
Multia,Students (PT),77.0,74.0,66.0
Multia,Pensioners (PT),639.0,625.0,615.0
Multia,Others (PT),59.0,52.0,60.0
Muurame,"Inhabitants, total (HE)",10164.0,10267.0,10426.0
Muurame,Males (HE),5143.0,5169.0,5267.0
Muurame,Females (HE),5021.0,5098.0,5159.0
Muurame,Average age of inhabitants (HE),40.0,41.0,41.0
Muurame,0-2 years (HE),305.0,296.0,327.0
Muurame,3-6 years (HE),600.0,576.0,524.0
Muurame,7-12 years (HE),986.0,1006.0,1029.0
Muurame,13-15 years (HE),474.0,484.0,495.0
Muurame,16-17 years (HE),294.0,296.0,296.0
Muurame,18-19 years (HE),203.0,221.0,240.0
Muurame,20-24 years (HE),273.0,248.0,239.0
Muurame,25-29 years (HE),374.0,369.0,391.0
Muurame,30-34 years (HE),628.0,633.0,563.0
Muurame,35-39 years (HE),746.0,742.0,793.0
Muurame,40-44 years (HE),811.0,823.0,780.0
Muurame,45-49 years (HE),694.0,719.0,787.0
Muurame,50-54 years (HE),669.0,674.0,685.0
Muurame,55-59 years (HE),663.0,662.0,653.0
Muurame,60-64 years (HE),587.0,588.0,620.0
Muurame,65-69 years (HE),611.0,619.0,611.0
Muurame,70-74 years (HE),559.0,565.0,594.0
Muurame,75-79 years (HE),310.0,355.0,353.0
Muurame,80-84 years (HE),205.0,222.0,272.0
Muurame,85 years or over (HE),172.0,169.0,174.0
Muurame,"Aged 18 or over, total (KO)",7505.0,7609.0,7755.0
Muurame,Basic level studies (KO),1189.0,1196.0,1180.0
Muurame,"With education, total (KO)",6316.0,6413.0,6575.0
Muurame,Matriculation examination (KO),334.0,316.0,312.0
Muurame,Vocational diploma (KO),3798.0,3835.0,3890.0
Muurame,Academic degree - Lower level university degree (KO),1113.0,1145.0,1194.0
Muurame,Academic degree - Higher level university degree (KO),1071.0,1117.0,1179.0
Muurame,"Aged 18 or over, total (HR)",7505.0,7609.0,7755.0
Muurame,Average income of inhabitants (HR),28707.0,30565.0,30715.0
Muurame,Median income of inhabitants (HR),25420.0,25639.0,26169.0
Muurame,Inhabitants belonging to the lowest income category (HR),1140.0,1188.0,1209.0
Muurame,Inhabitants belonging to the middle income category (HR),4495.0,4484.0,4603.0
Muurame,Inhabitants belonging to the highest income category (HR),1870.0,1937.0,1943.0
Muurame,Accumulated purchasing power of inhabitants (HR),215447806.0,232565349.0,238196524.0
Muurame,"Households, total (TE)",4224.0,4304.0,4378.0
Muurame,Average size of households (TE),2.4,2.4,2.3
Muurame,Average floor area per person (TE),42.1,42.4,42.5
Muurame,One-person households (TE),1293.0,1326.0,1351.0
Muurame,Young one-person households (TE),214.0,216.0,195.0
Muurame,Young couples without children (TE),119.0,117.0,108.0
Muurame,Households with children (TE),1364.0,1386.0,1395.0
Muurame,Households with small children (TE),277.0,273.0,296.0
Muurame,Households with children under school age (TE),634.0,625.0,614.0
Muurame,Households with school-age children (TE),694.0,720.0,734.0
Muurame,Households with teenagers (TE),580.0,594.0,587.0
Muurame,One-parent households with children (TE),201.0,224.0,218.0
Muurame,Adult households (TE),1605.0,1616.0,1619.0
Muurame,Pensioner households (TE),1276.0,1325.0,1385.0
Muurame,Households living in owner-occupied dwellings (TE),3288.0,3345.0,3373.0
Muurame,Households living in rented dwellings (TE),885.0,924.0,977.0
Muurame,Households living in other dwellings (TE),51.0,35.0,28.0
Muurame,"Households, total (TR)",4224.0,4304.0,4378.0
Muurame,Average income of households (TR),50648.0,53709.0,54034.0
Muurame,Median income of households (TR),44150.0,44128.0,45222.0
Muurame,Households belonging to the lowest income category (TR),715.0,769.0,778.0
Muurame,Households belonging to the middle income category (TR),2623.0,2596.0,2680.0
Muurame,Households belonging to the highest income category (TR),886.0,939.0,920.0
Muurame,Accumulated purchasing power of households (TR),213937021.0,231162650.0,236562516.0
Muurame,Free-time residences (RA),726.0,716.0,723.0
Muurame,"Buildings, total (RA)",3122.0,3137.0,3175.0
Muurame,Other buildings (RA),235.0,241.0,251.0
Muurame,Residential buildings (RA),2887.0,2896.0,2924.0
Muurame,Dwellings (RA),4573.0,4698.0,4755.0
Muurame,Average floor area per dwelling (RA),98.1,97.8,97.9
Muurame,Dwellings in small houses (RA),3516.0,3584.0,3638.0
Muurame,Dwellings in blocks of flats (RA),1007.0,1065.0,1066.0
Muurame,Other dwellings (RA),50.0,49.0,51.0
Muurame,"Workplaces, total (TP)",2811.0,2709.0,
Muurame,Primary production (TP),40.0,36.0,
Muurame,Processing (TP),1055.0,1023.0,
Muurame,Services (TP),1648.0,1589.0,
Muurame,"A Agriculture, forestry and fishing (TP)",40.0,36.0,
Muurame,B Mining and quarrying (TP),0.0,0.0,
Muurame,C Manufacturing (TP),794.0,772.0,
Muurame,"D Electricity, gas, steam and air conditioning supply (TP)",15.0,0.0,
Muurame,"E Water supply; sewerage, waste management and remediation activities (TP)",27.0,17.0,
Muurame,F Construction (TP),219.0,234.0,
Muurame,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),230.0,238.0,
Muurame,H Transportation and storage (TP),72.0,66.0,
Muurame,I Accommodation and food service activities (TP),80.0,77.0,
Muurame,J Information and communication (TP),7.0,4.0,
Muurame,K Financial and insurance activities (TP),6.0,4.0,
Muurame,L Real estate activities (TP),13.0,15.0,
Muurame,"M Professional, scientific and technical activities (TP)",86.0,79.0,
Muurame,N Administrative and support service activities (TP),181.0,164.0,
Muurame,O Public administration and defence; compulsory social security (TP),59.0,62.0,
Muurame,P Education (TP),209.0,186.0,
Muurame,Q Human health and social work activities (TP),562.0,561.0,
Muurame,"R Arts, entertainment and recreation (TP)",50.0,40.0,
Muurame,S Other service activities (TP),76.0,76.0,
Muurame,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),17.0,17.0,
Muurame,U Activities of extraterritorial organisations and bodies (TP),0.0,0.0,
Muurame,X Industry unknown (TP),68.0,61.0,
Muurame,"Inhabitants, total (PT)",10164.0,10267.0,10426.0
Muurame,Employed (PT),4501.0,4372.0,4521.0
Muurame,Unemployed (PT),380.0,504.0,441.0
Muurame,Children aged 0 to 14 (PT),2211.0,2210.0,2207.0
Muurame,Students (PT),685.0,740.0,749.0
Muurame,Pensioners (PT),2147.0,2198.0,2268.0
Muurame,Others (PT),240.0,243.0,240.0
Petäjävesi,"Inhabitants, total (HE)",3841.0,3772.0,3678.0
Petäjävesi,Males (HE),1969.0,1929.0,1877.0
Petäjävesi,Females (HE),1872.0,1843.0,1801.0
Petäjävesi,Average age of inhabitants (HE),44.0,44.0,45.0
Petäjävesi,0-2 years (HE),104.0,92.0,93.0
Petäjävesi,3-6 years (HE),187.0,171.0,145.0
Petäjävesi,7-12 years (HE),348.0,339.0,316.0
Petäjävesi,13-15 years (HE),154.0,164.0,165.0
Petäjävesi,16-17 years (HE),94.0,91.0,93.0
Petäjävesi,18-19 years (HE),79.0,66.0,64.0
Petäjävesi,20-24 years (HE),119.0,109.0,92.0
Petäjävesi,25-29 years (HE),115.0,130.0,144.0
Petäjävesi,30-34 years (HE),184.0,166.0,168.0
Petäjävesi,35-39 years (HE),252.0,246.0,235.0
Petäjävesi,40-44 years (HE),250.0,255.0,247.0
Petäjävesi,45-49 years (HE),205.0,192.0,203.0
Petäjävesi,50-54 years (HE),281.0,278.0,251.0
Petäjävesi,55-59 years (HE),276.0,282.0,275.0
Petäjävesi,60-64 years (HE),253.0,255.0,261.0
Petäjävesi,65-69 years (HE),274.0,261.0,252.0
Petäjävesi,70-74 years (HE),272.0,278.0,273.0
Petäjävesi,75-79 years (HE),162.0,175.0,184.0
Petäjävesi,80-84 years (HE),127.0,118.0,120.0
Petäjävesi,85 years or over (HE),105.0,104.0,97.0
Petäjävesi,"Aged 18 or over, total (KO)",2954.0,2915.0,2866.0
Petäjävesi,Basic level studies (KO),716.0,669.0,637.0
Petäjävesi,"With education, total (KO)",2238.0,2246.0,2229.0
Petäjävesi,Matriculation examination (KO),80.0,88.0,72.0
Petäjävesi,Vocational diploma (KO),1623.0,1619.0,1590.0
Petäjävesi,Academic degree - Lower level university degree (KO),306.0,307.0,321.0
Petäjävesi,Academic degree - Higher level university degree (KO),229.0,232.0,246.0
Petäjävesi,"Aged 18 or over, total (HR)",2954.0,2915.0,2866.0
Petäjävesi,Average income of inhabitants (HR),23596.0,23884.0,25049.0
Petäjävesi,Median income of inhabitants (HR),21328.0,21346.0,22603.0
Petäjävesi,Inhabitants belonging to the lowest income category (HR),660.0,663.0,633.0
Petäjävesi,Inhabitants belonging to the middle income category (HR),1808.0,1777.0,1746.0
Petäjävesi,Inhabitants belonging to the highest income category (HR),486.0,475.0,487.0
Petäjävesi,Accumulated purchasing power of inhabitants (HR),69703423.0,69622591.0,71789913.0
Petäjävesi,"Households, total (TE)",1739.0,1733.0,1714.0
Petäjävesi,Average size of households (TE),2.2,2.1,2.1
Petäjävesi,Average floor area per person (TE),44.5,45.2,46.0
Petäjävesi,One-person households (TE),699.0,715.0,721.0
Petäjävesi,Young one-person households (TE),77.0,70.0,83.0
Petäjävesi,Young couples without children (TE),34.0,34.0,38.0
Petäjävesi,Households with children (TE),404.0,394.0,379.0
Petäjävesi,Households with small children (TE),88.0,79.0,83.0
Petäjävesi,Households with children under school age (TE),196.0,177.0,163.0
Petäjävesi,Households with school-age children (TE),222.0,218.0,215.0
Petäjävesi,Households with teenagers (TE),180.0,181.0,181.0
Petäjävesi,One-parent households with children (TE),72.0,64.0,64.0
Petäjävesi,Adult households (TE),663.0,659.0,665.0
Petäjävesi,Pensioner households (TE),687.0,698.0,689.0
Petäjävesi,Households living in owner-occupied dwellings (TE),1365.0,1321.0,1322.0
Petäjävesi,Households living in rented dwellings (TE),342.0,368.0,357.0
Petäjävesi,Households living in other dwellings (TE),32.0,44.0,35.0
Petäjävesi,"Households, total (TR)",1739.0,1733.0,1714.0
Petäjävesi,Average income of households (TR),39757.0,39878.0,41560.0
Petäjävesi,Median income of households (TR),32820.0,32595.0,33976.0
Petäjävesi,Households belonging to the lowest income category (TR),506.0,525.0,493.0
Petäjävesi,Households belonging to the middle income category (TR),983.0,963.0,970.0
Petäjävesi,Households belonging to the highest income category (TR),250.0,245.0,251.0
Petäjävesi,Accumulated purchasing power of households (TR),69137581.0,69109211.0,71233489.0
Petäjävesi,Free-time residences (RA),785.0,795.0,791.0
Petäjävesi,"Buildings, total (RA)",1912.0,1813.0,1762.0
Petäjävesi,Other buildings (RA),286.0,220.0,182.0
Petäjävesi,Residential buildings (RA),1626.0,1593.0,1580.0
Petäjävesi,Dwellings (RA),2066.0,2016.0,2024.0
Petäjävesi,Average floor area per dwelling (RA),92.8,93.8,93.8
Petäjävesi,Dwellings in small houses (RA),1803.0,1786.0,1798.0
Petäjävesi,Dwellings in blocks of flats (RA),211.0,182.0,183.0
Petäjävesi,Other dwellings (RA),52.0,48.0,43.0
Petäjävesi,"Workplaces, total (TP)",891.0,844.0,
Petäjävesi,Primary production (TP),104.0,105.0,
Petäjävesi,Processing (TP),157.0,157.0,
Petäjävesi,Services (TP),595.0,557.0,
Petäjävesi,"A Agriculture, forestry and fishing (TP)",104.0,105.0,
Petäjävesi,B Mining and quarrying (TP),6.0,0.0,
Petäjävesi,C Manufacturing (TP),59.0,61.0,
Petäjävesi,"D Electricity, gas, steam and air conditioning supply (TP)",14.0,14.0,
Petäjävesi,"E Water supply; sewerage, waste management and remediation activities (TP)",3.0,3.0,
Petäjävesi,F Construction (TP),75.0,79.0,
Petäjävesi,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),60.0,56.0,
Petäjävesi,H Transportation and storage (TP),26.0,26.0,
Petäjävesi,I Accommodation and food service activities (TP),21.0,26.0,
Petäjävesi,J Information and communication (TP),17.0,17.0,
Petäjävesi,K Financial and insurance activities (TP),10.0,10.0,
Petäjävesi,L Real estate activities (TP),4.0,4.0,
Petäjävesi,"M Professional, scientific and technical activities (TP)",17.0,28.0,
Petäjävesi,N Administrative and support service activities (TP),53.0,39.0,
Petäjävesi,O Public administration and defence; compulsory social security (TP),68.0,35.0,
Petäjävesi,P Education (TP),92.0,77.0,
Petäjävesi,Q Human health and social work activities (TP),195.0,204.0,
Petäjävesi,"R Arts, entertainment and recreation (TP)",4.0,4.0,
Petäjävesi,S Other service activities (TP),20.0,20.0,
Petäjävesi,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),8.0,11.0,
Petäjävesi,U Activities of extraterritorial organisations and bodies (TP),0.0,0.0,
Petäjävesi,X Industry unknown (TP),35.0,25.0,
Petäjävesi,"Inhabitants, total (PT)",3841.0,3772.0,3678.0
Petäjävesi,Employed (PT),1513.0,1456.0,1446.0
Petäjävesi,Unemployed (PT),216.0,224.0,197.0
Petäjävesi,Children aged 0 to 14 (PT),744.0,712.0,668.0
Petäjävesi,Students (PT),204.0,204.0,216.0
Petäjävesi,Pensioners (PT),1085.0,1062.0,1039.0
Petäjävesi,Others (PT),79.0,114.0,112.0
Pihtipudas,"Inhabitants, total (HE)",4032.0,3931.0,3873.0
Pihtipudas,Males (HE),1991.0,1945.0,1918.0
Pihtipudas,Females (HE),2041.0,1986.0,1955.0
Pihtipudas,Average age of inhabitants (HE),49.0,49.0,50.0
Pihtipudas,0-2 years (HE),90.0,71.0,62.0
Pihtipudas,3-6 years (HE),130.0,130.0,111.0
Pihtipudas,7-12 years (HE),286.0,255.0,258.0
Pihtipudas,13-15 years (HE),148.0,149.0,152.0
Pihtipudas,16-17 years (HE),94.0,103.0,87.0
Pihtipudas,18-19 years (HE),87.0,74.0,78.0
Pihtipudas,20-24 years (HE),113.0,114.0,111.0
Pihtipudas,25-29 years (HE),144.0,138.0,124.0
Pihtipudas,30-34 years (HE),156.0,144.0,158.0
Pihtipudas,35-39 years (HE),191.0,183.0,175.0
Pihtipudas,40-44 years (HE),187.0,196.0,191.0
Pihtipudas,45-49 years (HE),212.0,191.0,209.0
Pihtipudas,50-54 years (HE),274.0,269.0,235.0
Pihtipudas,55-59 years (HE),303.0,291.0,282.0
Pihtipudas,60-64 years (HE),366.0,341.0,349.0
Pihtipudas,65-69 years (HE),334.0,339.0,337.0
Pihtipudas,70-74 years (HE),310.0,320.0,320.0
Pihtipudas,75-79 years (HE),225.0,233.0,218.0
Pihtipudas,80-84 years (HE),203.0,199.0,209.0
Pihtipudas,85 years or over (HE),179.0,191.0,207.0
Pihtipudas,"Aged 18 or over, total (KO)",3284.0,3223.0,3203.0
Pihtipudas,Basic level studies (KO),1108.0,1064.0,1025.0
Pihtipudas,"With education, total (KO)",2176.0,2159.0,2178.0
Pihtipudas,Matriculation examination (KO),104.0,93.0,90.0
Pihtipudas,Vocational diploma (KO),1770.0,1760.0,1767.0
Pihtipudas,Academic degree - Lower level university degree (KO),197.0,199.0,207.0
Pihtipudas,Academic degree - Higher level university degree (KO),105.0,107.0,114.0
Pihtipudas,"Aged 18 or over, total (HR)",3284.0,3223.0,3203.0
Pihtipudas,Average income of inhabitants (HR),21199.0,21504.0,22586.0
Pihtipudas,Median income of inhabitants (HR),18462.0,18738.0,19331.0
Pihtipudas,Inhabitants belonging to the lowest income category (HR),900.0,862.0,884.0
Pihtipudas,Inhabitants belonging to the middle income category (HR),2048.0,2007.0,1955.0
Pihtipudas,Inhabitants belonging to the highest income category (HR),336.0,354.0,364.0
Pihtipudas,Accumulated purchasing power of inhabitants (HR),69616998.0,69308364.0,72343947.0
Pihtipudas,"Households, total (TE)",1976.0,1975.0,1969.0
Pihtipudas,Average size of households (TE),2.0,1.9,1.9
Pihtipudas,Average floor area per person (TE),45.1,46.1,46.7
Pihtipudas,One-person households (TE),893.0,916.0,931.0
Pihtipudas,Young one-person households (TE),100.0,108.0,112.0
Pihtipudas,Young couples without children (TE),24.0,25.0,31.0
Pihtipudas,Households with children (TE),354.0,342.0,315.0
Pihtipudas,Households with small children (TE),80.0,63.0,56.0
Pihtipudas,Households with children under school age (TE),150.0,140.0,120.0
Pihtipudas,Households with school-age children (TE),188.0,172.0,169.0
Pihtipudas,Households with teenagers (TE),172.0,172.0,161.0
Pihtipudas,One-parent households with children (TE),58.0,71.0,69.0
Pihtipudas,Adult households (TE),742.0,725.0,735.0
Pihtipudas,Pensioner households (TE),894.0,923.0,936.0
Pihtipudas,Households living in owner-occupied dwellings (TE),1475.0,1448.0,1448.0
Pihtipudas,Households living in rented dwellings (TE),454.0,476.0,474.0
Pihtipudas,Households living in other dwellings (TE),47.0,51.0,47.0
Pihtipudas,"Households, total (TR)",1976.0,1975.0,1969.0
Pihtipudas,Average income of households (TR),34613.0,34516.0,36171.0
Pihtipudas,Median income of households (TR),28682.0,28725.0,29448.0
Pihtipudas,Households belonging to the lowest income category (TR),719.0,717.0,703.0
Pihtipudas,Households belonging to the middle income category (TR),1095.0,1097.0,1095.0
Pihtipudas,Households belonging to the highest income category (TR),162.0,161.0,171.0
Pihtipudas,Accumulated purchasing power of households (TR),68394566.0,68168533.0,71220462.0
Pihtipudas,Free-time residences (RA),1058.0,1000.0,993.0
Pihtipudas,"Buildings, total (RA)",2202.0,2186.0,2166.0
Pihtipudas,Other buildings (RA),283.0,292.0,293.0
Pihtipudas,Residential buildings (RA),1919.0,1894.0,1873.0
Pihtipudas,Dwellings (RA),2418.0,2486.0,2492.0
Pihtipudas,Average floor area per dwelling (RA),85.7,86.1,85.8
Pihtipudas,Dwellings in small houses (RA),2230.0,2296.0,2302.0
Pihtipudas,Dwellings in blocks of flats (RA),97.0,99.0,96.0
Pihtipudas,Other dwellings (RA),91.0,91.0,94.0
Pihtipudas,"Workplaces, total (TP)",1327.0,1357.0,
Pihtipudas,Primary production (TP),247.0,227.0,
Pihtipudas,Processing (TP),198.0,215.0,
Pihtipudas,Services (TP),863.0,898.0,
Pihtipudas,"A Agriculture, forestry and fishing (TP)",247.0,227.0,
Pihtipudas,B Mining and quarrying (TP),3.0,2.0,
Pihtipudas,C Manufacturing (TP),106.0,112.0,
Pihtipudas,"D Electricity, gas, steam and air conditioning supply (TP)",7.0,8.0,
Pihtipudas,"E Water supply; sewerage, waste management and remediation activities (TP)",4.0,5.0,
Pihtipudas,F Construction (TP),78.0,88.0,
Pihtipudas,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),122.0,133.0,
Pihtipudas,H Transportation and storage (TP),59.0,60.0,
Pihtipudas,I Accommodation and food service activities (TP),45.0,55.0,
Pihtipudas,J Information and communication (TP),11.0,11.0,
Pihtipudas,K Financial and insurance activities (TP),9.0,9.0,
Pihtipudas,L Real estate activities (TP),6.0,3.0,
Pihtipudas,"M Professional, scientific and technical activities (TP)",43.0,42.0,
Pihtipudas,N Administrative and support service activities (TP),44.0,84.0,
Pihtipudas,O Public administration and defence; compulsory social security (TP),45.0,58.0,
Pihtipudas,P Education (TP),96.0,85.0,
Pihtipudas,Q Human health and social work activities (TP),307.0,269.0,
Pihtipudas,"R Arts, entertainment and recreation (TP)",10.0,13.0,
Pihtipudas,S Other service activities (TP),63.0,66.0,
Pihtipudas,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),3.0,10.0,
Pihtipudas,U Activities of extraterritorial organisations and bodies (TP),0.0,0.0,
Pihtipudas,X Industry unknown (TP),19.0,17.0,
Pihtipudas,"Inhabitants, total (PT)",4032.0,3931.0,3873.0
Pihtipudas,Employed (PT),1431.0,1409.0,1402.0
Pihtipudas,Unemployed (PT),183.0,207.0,177.0
Pihtipudas,Children aged 0 to 14 (PT),604.0,561.0,530.0
Pihtipudas,Students (PT),234.0,214.0,216.0
Pihtipudas,Pensioners (PT),1490.0,1456.0,1463.0
Pihtipudas,Others (PT),90.0,84.0,85.0
Saarijärvi,"Inhabitants, total (HE)",9309.0,9208.0,9117.0
Saarijärvi,Males (HE),4630.0,4582.0,4544.0
Saarijärvi,Females (HE),4679.0,4626.0,4573.0
Saarijärvi,Average age of inhabitants (HE),49.0,50.0,50.0
Saarijärvi,0-2 years (HE),189.0,188.0,157.0
Saarijärvi,3-6 years (HE),342.0,324.0,311.0
Saarijärvi,7-12 years (HE),569.0,549.0,527.0
Saarijärvi,13-15 years (HE),312.0,314.0,321.0
Saarijärvi,16-17 years (HE),203.0,208.0,193.0
Saarijärvi,18-19 years (HE),132.0,153.0,167.0
Saarijärvi,20-24 years (HE),265.0,256.0,253.0
