,Time,Area,Industry,Export,Import,Industry Trade Dependency,Import-Export Imbalance,Export Growth,Import Growth,Export Growth (Absolute),Import Growth (Absolute),Industry concentration
1136,2018,MK08,C,558786314.2798606,246310783.3094311,11.943137146951894,-38.8121546961326,22.47059788114256,-8.668492524699467,102524710.3133629,-23377947.467341393,13.900536789914359
1137,2018,MK08,D,48153247.28539233,21225759.74868537,1.0291963523510674,-38.8121546961326,7.414922905739553,-19.89614647063846,3324050.389120728,-5272041.310167819,1.1978746943848768
1138,2018,MK08,F,297320221.266134,131057570.1700471,6.354730043307903,-38.81215469613261,14.663625605573735,-14.490482121235674,38022453.82166779,-22209075.954494208,7.396227445945393
1139,2018,MK08,G,398183978.6928908,175517912.99597076,8.510526735746799,-38.8121546961326,16.725392481486196,-12.952935313286892,57055137.54888117,-26117735.06139776,9.905344679223637
1140,2018,MK08,H,306654374.10366726,135172027.58997473,6.554232186865122,-38.81215469613259,17.81078599691836,-12.143511437814821,46360402.2837283,-18683458.558096647,7.628426645541092
1141,2018,MK08,I,112943249.33415283,49784934.781124085,2.4139759370423555,-38.812154696132595,18.214748252633782,-11.842259689101924,17402505.895961314,-6687627.475521758,2.8096103151079728
1142,2018,MK08,J,50184798.19709076,22121259.30478727,1.0726174071252859,-38.8121546961326,20.079016875161855,-10.451995686311326,8391652.730831198,-2581981.682355225,1.2484121672380588
1143,2018,MK08,K,21633271.870518334,9535860.137949873,0.46237555624437915,-38.812154696132595,3.174123646259113,-23.05868993796419,665541.6819976456,-2857820.3573020957,0.5381557920041522
1144,2018,MK08,L,27453390.69862733,12101345.352728266,0.5867710104624103,-38.812154696132595,7.368794090500681,-19.930546680212856,1884145.0614946373,-3012215.25121022,0.6829388223402948
1145,2018,MK08,M,158076623.64269614,69679546.54100935,3.3786274782425574,-38.81215469613259,14.865808109307974,-14.339706072366345,20458104.91668141,-11664496.709501863,3.932361739035416
1146,2018,MK08,N,227478795.32882604,100271747.5927064,4.86198459269153,-38.8121546961326,28.249684194294183,-4.358783305166998,50106978.19109109,-4569816.596766695,5.658831081911682
1147,2018,MK08,O,567516492.5220242,250159011.13159868,12.129730328278942,-38.812154696132595,20.245797212335848,-10.327620531173105,95552810.06593293,-28810960.016052514,14.117711335418573
1148,2018,MK08,P,179874615.85740626,79288014.7510756,3.844523660549711,-38.812154696132595,4.513754866824034,-22.059670247099998,7768450.4185984135,-22441109.314024284,4.474615163973611
1149,2018,MK08,Q,738111862.3232944,325356771.15345216,15.77592538729236,-38.812154696132595,23.752539368278978,-7.712494509331534,141670071.23670936,-27190162.934337437,18.361493177441165
1150,2018,MK08,R,181192378.61094037,79868879.32800654,3.872688669051907,-38.81215469613261,15.954386186262024,-13.527907334605112,24930606.572507918,-12494884.36285314,4.507396227445945
1151,2018,MK08,T,8126203.64679369,3581998.2244075667,0.1736842190968734,-38.812154696132595,8.418018255536957,-19.148095819923288,630951.6789514525,-848321.9526282046,0.20214989141272727
1152,2018,MK09,A,101895578.55126998,21688617.12135465,2.425778176641099,-64.90066225165563,10.829576155686594,30.676674396509934,9956601.53295736,5091456.823606897,4.092114917875485
1153,2018,MK09,B,5621825.023518344,1196613.358419567,0.1338360373319227,-64.90066225165563,-0.03540247229619077,17.866021105735832,-1990.969899058342,181381.53232262668,0.22577185753795787
1154,2018,MK09,C,401070366.8861712,85368391.3452493,9.548085963321586,-64.90066225165563,16.332954853069896,37.16558512832048,56309617.54156071,23130920.28763242,16.106940603187144
1155,2018,MK09,D,24314393.226716843,5175352.775164628,0.5788408614605658,-64.90066225165563,29.992938488837595,53.27176630982524,5609997.81157304,1798766.923923694,0.9764632838516678
1156,2018,MK09,F,204165945.4374412,43457008.46660395,4.860478755770993,-64.90066225165562,13.76542027134401,34.138262529281924,24703728.403054804,11059832.860488258,8.19928129292017
1157,2018,MK09,G,283058889.93414867,60249482.59642521,6.738644479662309,-64.90066225165563,10.198566419913213,29.93266493041893,26196301.671839774,13879708.968916073,11.36761302703618
1158,2018,MK09,H,149868485.41862652,31899717.779868297,3.5678456952068394,-64.90066225165562,12.214625991115128,32.30975567900974,16313270.049025118,7789841.969003186,6.018701435532726
1159,2018,MK09,I,99459454.37441204,21170084.66603951,2.3677825604639327,-64.90066225165563,18.605536820779754,39.84513569717432,15602109.22812146,6031850.103571802,3.9942804462757047
1160,2018,MK09,J,49659454.374412045,10570084.666039512,1.1822183297653173,-64.90066225165563,10.994210942073384,30.870791590865963,4918873.804558046,2493351.4717571875,1.994318074918628
1161,2018,MK09,K,18130385.70084666,3859078.080903105,0.43162122039545076,-64.90066225165563,-8.37455442394935,8.033513555599498,-1657115.0167330839,286966.1001916486,0.7281142405599141
1162,2018,MK09,L,27219002.822201315,5793603.01034807,0.6479894807487258,-64.90066225165563,10.744678066178656,30.576572958028148,2640844.0361548923,1356663.918516999,1.0931120769129459
1163,2018,MK09,M,98335089.3697084,20930761.9943556,2.341015352997549,-64.90066225165563,11.031938610997978,30.915275441466168,9770401.947446212,4942740.7922660075,3.949126074768114
1164,2018,MK09,N,146495390.40451553,31181749.76481656,3.4875440728076863,-64.90066225165563,16.367623602836243,37.20646227575798,20605227.94446081,8455597.33174283,5.883238321009952
1165,2018,MK09,O,191985324.55315143,40864346.19002822,4.57050067488516,-64.90066225165563,14.528276777359968,35.03772957324025,24353950.05306533,10602917.536590535,7.71010893492126
1166,2018,MK09,P,165515898.4007526,35230291.62746943,3.9403559991140242,-64.90066225165563,15.366372952540614,36.02591002827683,22046103.72423756,9330599.70837415,6.64709977234671
1167,2018,MK09,Q,403412793.9793039,85866980.24459079,9.603850978876556,-64.90066225165562,17.409619662335114,38.435056523906184,59818465.72962445,23840075.78794218,16.20101221049463
1168,2018,MK09,R,110796801.50517406,23583254.93885231,2.6376852357499767,-64.90066225165563,15.789424160708318,36.52472024573292,15108613.824583143,6309273.423706591,4.44958702564392
1169,2018,MK09,T,9041768.579492005,1924553.1514581372,0.21525296004217567,-64.90066225165563,8.524066191013468,27.958299162914496,710189.3299847422,420506.00168489246,0.36311640420688224
1170,2018,MK10,A,27517989.243007086,20006701.36290056,1.0549355924783854,-15.805022156573118,-8.29199507518644,-1.310686883293468,-2488103.7535286024,-265707.8079296537,7.020017406440384
1171,2018,MK10,B,539033.2631285791,391899.1836521557,0.02066449586059817,-15.805022156573123,-4.403557474853442,2.873759569212528,-24830.044846282923,10947.63167889521,0.13751087902523934
1172,2018,MK10,C,55431724.42603262,40301126.17709004,2.1250425869810066,-15.805022156573118,-5.749332636615222,1.4255367403255745,-3381359.8488137573,566432.6548157856,14.140992167101828
1173,2018,MK10,D,3336547.666707281,2425806.3393152426,0.127910613618133,-15.805022156573115,-2.203639341429573,5.241147341725823,-75182.22205201117,120808.34129981883,0.8511749347258487
1174,2018,MK10,F,31509564.672503527,22908739.621590573,1.2079574922055996,-15.80502215657312,-2.5680045064826915,4.849044734191936,-830494.1684344411,1059480.3558837026,8.038294168842473
1175,2018,MK10,G,40584428.46947834,29506536.00459522,1.5558534351751636,-15.805022156573118,-4.787736078437421,2.4603352172934017,-2040782.609330222,708527.5440343134,10.353350739773717
1176,2018,MK10,H,19139092.44399575,13914901.394231606,0.7337203909997199,-15.805022156573113,-3.9928316208249117,3.3157520915292262,-795973.6214952618,446576.2719364576,4.882506527415143
1177,2018,MK10,I,14137682.546866026,10278672.25983882,0.5419852585210052,-15.805022156573118,-4.90838746418452,2.3304991970275517,-729751.2570787575,234088.9337590523,3.606614447345518
1178,2018,MK10,J,5683730.483368435,4132304.050408174,0.21789272217567437,-15.805022156573113,-10.223408541773306,-3.3891299648770494,-647241.0884505855,-144962.10908906674,1.4499564838990424
1179,2018,MK10,K,2661050.28633096,1934692.172460009,0.10201459981814287,-15.805022156573123,-23.60120371965745,-17.78531509837523,-822054.70470363,-418527.54099506815,0.6788511749347258
1180,2018,MK10,L,3193260.3435971523,2321630.606952011,0.12241751978177143,-15.80502215657312,-1.8878616189285398,5.580963768402342,-61444.32015648205,122720.3829038241,0.814621409921671
1181,2018,MK10,M,14499312.45757254,10541591.965326974,0.5558487810603939,-15.805022156573118,-4.806728975662387,2.439896478245881,-732134.3679762632,251077.8905049786,3.698868581375109
1182,2018,MK10,N,12800334.197838156,9306365.42444866,0.49071638271496415,-15.805022156573115,-3.6330326828721735,3.702940866116454,-482572.33559498936,332304.1811291948,3.2654482158398603
1183,2018,MK10,O,26378513.86398844,19178256.253154863,1.0112524176844624,-15.805022156573113,-4.576336999169497,2.687827135186105,-1265063.2472348623,501985.8633771725,6.729329852045257
1184,2018,MK10,P,25675723.66016257,18667299.089659013,0.9843101002965939,-15.805022156573115,-2.3800778230321664,5.05127741084039,-626001.5282851085,897596.9501468018,6.550043516100958
1185,2018,MK10,Q,86920819.48094898,63194983.55120016,3.332215351495697,-15.805022156573115,-1.3764916320179807,6.131261998072459,-1213156.8085902184,3650809.3263163567,22.17406440382942
1186,2018,MK10,R,18538650.32810569,13478355.468138069,0.7107017120663954,-15.80502215657311,-7.5674255014863965,-0.5309591638610084,-1517753.4112533256,-71946.57040448673,4.729329852045257
1187,2018,MK10,T,3445718.9605054744,2505178.3258777047,0.13209582796964656,-15.805022156573115,-7.161147163078824,-0.09375272605320535,-265786.35781007353,-2350.8769842633046,0.8790252393385554
1188,2018,MK11,A,102533474.23794092,35788060.68291766,1.5453926366040394,-48.25381210034433,-11.688496578038682,-7.64393330468725,-13570849.960941285,-2962031.177300088,6.803941645608861
1189,2018,MK11,B,5535080.550467334,1931952.468179043,0.08342517201604023,-48.25381210034432,0.22024310987305618,4.810212692790869,12163.843511098996,88665.99967259378,0.36729824429560465
1190,2018,MK11,C,195341627.9178996,68181616.64553098,2.9442044722489498,-48.25381210034432,-6.22175663135909,-1.9268230805630768,-12960021.698221385,-1339549.8825395554,12.962528064028259
1191,2018,MK11,D,13207749.753416937,4610004.227138228,0.1990682493375078,-48.253812100344305,-6.884095597465081,-2.6194963944382597,-976454.1569274906,-124007.26022373978,0.8764431251350362
1192,2018,MK11,F,142638034.8504063,49786069.23113053,2.1498517474005663,-48.25381210034431,3.202818616288007,7.929386659041859,4426659.654598981,3657696.9941891953,9.465209998778805
1193,2018,MK11,G,156737626.22704428,54707359.917335965,2.3623619042496093,-48.25381210034433,-6.323636904648304,-2.033369350870323,-10580596.906259388,-1135491.4238232076,10.40083417094868
1194,2018,MK11,H,75495101.21647644,26350645.812784743,1.1378681390320782,-48.25381210034431,-10.237352604219542,-6.1263286389601745,-8610151.254079923,-1719680.436030738,5.009722600584295
1195,2018,MK11,I,42978272.50951106,15001042.694096098,0.6477719238892535,-48.25381210034433,-3.5335375265952185,0.8845133061011703,-1574281.2045425773,131522.88129755296,2.851962838059989
1196,2018,MK11,J,26627842.75045794,9294124.277863886,0.40133695284442883,-48.25381210034432,-14.609768701819622,-10.69899626528425,-4555868.015559584,-1113512.6905555371,1.7669769757545584
1197,2018,MK11,K,19224141.656098824,6709952.5621154485,0.28974778413755153,-48.25381210034432,-9.57992353013065,-5.438790084397519,-2036780.0403176546,-385930.1662297128,1.275680347195476
1198,2018,MK11,L,12825531.914893616,4476595.744680852,0.1933074318325638,-48.25381210034431,-11.121134501609669,-7.050586710634815,-1604818.7010533176,-339567.7858457491,0.8510798192629611
1199,2018,MK11,M,66336029.308158375,23153783.28871354,0.9998218825247174,-48.25381210034433,-5.273132937592663,-0.9347535342930988,-3692708.4357546642,-218472.9916245006,4.401942641353461
1200,2018,MK11,N,81865398.52519844,28574120.520407684,1.2338817641144775,-48.25381210034432,-0.8125765131688119,3.7300911424406946,-670668.6971419603,1027513.5467667319,5.432444365118879
1201,2018,MK11,O,76712535.81325442,26775576.53468601,1.1562174096033808,-48.25381210034432,-7.263167611669713,-3.015929462267866,-6008141.438287854,-832644.471328415,5.090509426695348
1202,2018,MK11,P,101542539.1010286,35442186.83950965,1.5304571838134438,-48.25381210034433,-4.7003102679418305,-0.33569625825421057,-5008216.086656317,-119378.84538079053,6.738184926681258
1203,2018,MK11,Q,304018900.0046968,106114095.15757832,4.582196916154679,-48.25381210034432,-5.5814536056835,-1.2571949273433658,-17971759.26158178,-1351046.3071570247,20.174161366988248
1204,2018,MK11,R,68459461.74439904,23894941.52458785,1.0318264242188504,-48.25381210034432,3.2960561976440865,8.026894412262687,2184461.26092422,1775503.9025104605,4.542849896198322
1205,2018,MK11,T,14892339.486167865,5197989.7609318495,0.22445851908151998,-48.25381210034433,-5.18803646487813,-0.8457597429406098,-814897.1650920678,-44337.49351128377,0.9882295473119593
1206,2018,MK12,A,68439325.5758727,25911184.99168843,1.687492986854633,-45.07462686567164,4.447250953314028,9.048741849664175,2914072.444544427,2150080.9640877433,7.040978375410006
1207,2018,MK12,B,5583056.281168369,2113749.7031583944,0.13766015723287164,-45.07462686567165,5.078526897932085,9.707829062513138,269833.45059760474,187041.53545420198,0.5743799812992565
1208,2018,MK12,C,153584540.48919496,58147233.43623842,3.7868993124060766,-45.07462686567163,9.837039834255911,14.675981350345102,13755079.752676547,7441555.794297375,15.800644136723216
1209,2018,MK12,D,6463072.904298265,2446924.720968891,0.15935852826957747,-45.07462686567164,-4.146661809778891,0.07621872600682791,-279595.66241590213,1863.5944407279603,0.6649153271888033
1210,2018,MK12,F,75219781.52457848,28478271.19449062,1.854677157137449,-45.07462686567165,8.119674988017852,12.882956889961644,5648927.253221706,3250130.4909730367,7.738545794558975
1211,2018,MK12,G,95012942.29399192,35971978.15245785,2.34271264996303,-45.07462686567164,8.327925486925022,13.10038199869467,7304309.578174055,4166623.018579509,9.774848984074684
1212,2018,MK12,H,44015257.65851342,16664212.776062692,1.0852742628358951,-45.074626865671654,6.979172087300365,11.69220839956118,2871494.0644235685,1744449.7819878403,4.528251480475533
1213,2018,MK12,I,33339646.16480646,12622417.47803372,0.8220481223906108,-45.074626865671654,13.148222743135532,18.13304055441,3874184.528265547,1937500.355105646,3.4299538418154563
1214,2018,MK12,J,18841011.63619093,7133222.512467347,0.4645585667858666,-45.07462686567165,9.323003713626187,14.139299037423243,1606750.7796695158,883646.2730613621,1.938346913635217
1215,2018,MK12,K,7386369.033483732,2796485.395393018,0.18212403230808857,-45.07462686567163,-15.21155401130374,-11.476144426353978,-1325158.7547109714,-362533.58008136833,0.759903231072918
1216,2018,MK12,L,9449358.82213251,3577535.027309428,0.2329907053941368,-45.07462686567163,12.654915944022088,17.61800080661188,1061479.1251400858,535878.9859083933,0.9721418288139869
1217,2018,MK12,M,32805865.590121105,12420327.713132272,0.8088868153683464,-45.07462686567165,9.23692740301795,14.049430579524977,2774019.7939762026,1530025.455575833,3.375038959882452
1218,2018,MK12,N,40524044.17003087,15342436.47589646,0.9991922006902749,-45.074626865671654,16.339331936982852,21.464736118609103,5691418.35438548,2711250.696251968,4.169078468913725
1219,2018,MK12,O,61615590.12111136,23327713.132272616,1.5192416835700122,-45.07462686567164,9.491503471090278,14.315222160202673,5341278.263314918,2921232.970268566,6.33895839826647
1220,2018,MK12,P,72175789.59867015,27325813.345998578,1.7796221360104831,-45.07462686567163,5.378381168096818,10.020893605631958,3683762.29798764,2488882.4227254987,7.425382548941034
1221,2018,MK12,Q,194180717.16931844,73516979.33982427,4.78787006809936,-45.07462686567164,9.012011226819808,13.81460557635656,16052898.973863572,8923354.499203265,19.977143535627885
1222,2018,MK12,R,44130669.6746616,16707907.86036571,1.0881199508407091,-45.07462686567163,4.186337922652602,8.776334127430017,1773225.7385632023,1348033.8635157887,4.540124968461048
1223,2018,MK12,T,9247387.793873187,3501068.6297791493,0.2280107513857124,-45.07462686567165,-0.32899809889604154,4.062072069939993,-30524.153925506398,136664.5196763971,0.9513632248393368
1224,2018,MK13,A,122020311.84814352,38530532.957864,1.6386512085593115,-52.002080083203325,17.975941553020235,2.511179650858547,18592180.44958572,943868.6651550233,4.174488944513976
1225,2018,MK13,B,8053391.3920178,2543031.2195800305,0.10815166210978591,-52.00208008320334,24.301633341214817,8.007674264755295,1574481.0385948503,188539.98838622635,0.27551800862188847
1226,2018,MK13,C,440116569.3227645,138976255.0410235,5.910471275678016,-52.002080083203325,19.937951880189626,4.216001756769967,73163021.73975015,5622208.926895469,15.057015714087052
1227,2018,MK13,D,31298984.842163816,9883326.38019747,0.42032444075475156,-52.002080083203325,15.91115935459081,0.7170574247776665,4296420.967864875,70364.57124171406,1.0707829230983175
1228,2018,MK13,F,246403290.57154775,77807128.70254485,3.309031453636636,-52.00208008320332,24.70720192916564,8.36007928761745,48817836.99725768,6002891.188078538,8.429808093450145
1229,2018,MK13,G,292462592.12905025,92351341.95522182,3.9275770795200495,-52.002080083203325,19.141993773924515,3.5243810470574366,46988613.67271626,3144006.4259776175,10.005562508691423
1230,2018,MK13,H,132207724.9339452,41747427.33973022,1.7754613552660121,-52.002080083203325,26.290326639669047,9.735681630534096,27522173.43390067,3703805.8672829717,4.523014879710749
1231,2018,MK13,I,93261829.0223891,29449424.62800723,1.2524440113723159,-52.002080083203325,24.956657468974257,8.57683518987679,18626486.72736551,2326305.2476101853,3.190620219719093
1232,2018,MK13,J,106904324.85050756,33757335.55833681,1.435653609331164,-52.002080083203325,21.10352747369704,5.22878900381217,18629171.285119846,1677392.5333212242,3.657349464608538
1233,2018,MK13,K,15979757.68321513,5045951.536643026,0.21459746204118402,-52.002080083203325,-1.9877482073617911,-14.835589195235357,-324079.2258919664,-879001.7260650666,0.5466903073286052
1234,2018,MK13,L,28097952.301487975,8872531.636768183,0.37733671385937934,-52.002080083203325,21.735663490294844,5.778062083629976,5016834.167418715,484656.62564025633,0.9612710332359895
1235,2018,MK13,M,153039841.46850228,48325615.35252399,2.05522275252161,-52.002080083203325,24.429984104812824,8.11920029296343,30047105.77901596,3629007.144565299,5.235711305798915
1236,2018,MK13,N,155326293.28327075,49047611.59783062,2.08592827173259,-52.002080083203325,28.267125373196304,11.4533536188956,34230343.84856942,5040311.677951694,5.313934084272006
1237,2018,MK13,O,183424245.5847587,57920143.2345988,2.463264985591969,-52.00208008320332,30.48112946186939,13.377137128431777,42848940.67956862,6833879.547249027,6.275205117507995
1238,2018,MK13,P,234640766.23557225,74092859.1294674,3.151068615917927,-52.002080083203325,19.46277944953635,3.803116843434115,38227483.94232914,2714598.646960497,8.027395355305243
1239,2018,MK13,Q,517398640.6619385,163379728.1323877,6.948317825009148,-52.002080083203325,21.185568677087026,5.300075915607672,90451235.69443196,8223403.018882811,17.70094562647754
1240,2018,MK13,R,140438951.46711165,44346613.8228341,1.886001224425541,-52.00208008320332,21.221524948475036,5.3313188940260625,24585804.489456534,2244592.9913554117,4.804616882213878
1241,2018,MK13,T,21924532.401613127,6923141.774440273,0.2944318119897327,-52.00208008320332,35.004107198946755,17.3072247145859,5684632.107835863,1021423.6225663293,0.7500695313586427
1242,2018,MK14,A,62912124.833697885,57238088.258506775,1.8879765957723178,-4.722452361226184,-1.8433321287138895,-0.809427554315561,-1181457.5973960757,-467081.5446513444,9.954562366815871
1243,2018,MK14,B,3854962.004194196,3507283.469005795,0.115686412766205,-4.722452361226182,10.21544461448506,11.3763667894889,357301.5649715448,358246.04741808213,0.609969219667843
1244,2018,MK14,C,115349583.96283853,104946219.58644328,3.4616111827344302,-4.722452361226185,4.129143306828693,5.225957205750803,4574079.334948242,5212064.276038781,18.25172223287069
1245,2018,MK14,D,5322840.327417864,4842774.032065303,0.1597370616198801,-4.722452361226189,1.4552521589899523,2.5239014069601846,76349.66858388763,119217.89968373254,0.8422310667132695
1246,2018,MK14,F,54318623.582203984,49419633.79710014,1.63008784568721,-4.722452361226183,6.722160477201382,7.846287164669431,3421393.4855476767,3595493.628378533,8.594815825375171
1247,2018,MK14,G,69752722.84483731,63461733.600920014,2.093261172954493,-4.722452361226185,2.448069523066674,3.5271763225871333,1666790.948256135,2162144.589455597,11.036947673435334
1248,2018,MK14,H,34773039.88995873,31636863.82393397,1.0435299340093906,-4.722452361226185,5.535705320332781,6.64733482915158,1823963.7603094913,1971927.635311868,5.502125308648934
1249,2018,MK14,I,15255958.689426567,13880025.706361195,0.45782737473649704,-4.722452361226186,8.182015439171229,9.32151908223356,1153837.715349583,1183508.293425873,2.4139447307002806
1250,2018,MK14,J,6227794.439308182,5666110.447155388,0.18689450047627204,-4.722452361226175,-10.8832358862118,-9.944550496100092,-760558.9880629694,-625691.4131085081,0.985421622901469
1251,2018,MK14,K,5358468.442059214,4875188.851557039,0.16080625212603727,-4.722452361226175,-13.684449332622664,-12.775269705684455,-849530.4650072837,-714038.9226155756,0.8478684901852456
1252,2018,MK14,L,4881051.705865109,4440830.270367782,0.1464790993435313,-4.722452361226178,1.9724240774213955,3.046520804649178,94412.81792494748,131291.01014714595,0.7723270156607625
1253,2018,MK14,M,21091843.867679887,19189573.13910749,0.6329607796450403,-4.722452361226181,7.3854754157362645,8.516588937253294,1450599.2896546833,1506034.3115063682,3.3373546954100095
1254,2018,MK14,N,22645229.6660428,20602859.268947165,0.6795774857134925,-4.722452361226188,9.322081641978315,10.473593839199616,1930997.6225986928,1953281.0729705244,3.5831463587881798
1255,2018,MK14,O,26770965.34151126,24356495.366090152,0.803389746326492,-4.722452361226176,7.176838985165325,8.305754895815683,1792653.2406881414,1867851.6282575764,4.235959996843042
1256,2018,MK14,P,38271720.74773942,34819999.098022416,1.1485244417140241,-4.722452361226178,-0.14670133299629595,0.9050742060425508,-56227.611152626574,312320.1016996801,6.055720293597014
1257,2018,MK14,Q,114245112.40895665,103941360.18219948,3.4284662770435577,-4.722452361226182,4.187150565443003,5.284575466870915,4591367.404004291,5217155.120551199,18.07696210523942
1258,2018,MK14,R,26421809.81802602,24038830.135071144,0.7929116793661518,-4.722452361226178,6.701668606207865,7.825579448541631,1659488.7005015202,1744648.86749598,4.180713246817675
1259,2018,MK14,T,4539021.805308138,4129648.00324712,0.13621487048442255,-4.722452361226172,-28.015372420313632,-27.257143383458043,-1766521.4167964421,-1547401.5316869053,0.7182077503297892
1260,2018,MK15,A,237000466.8970025,85733635.26006164,4.499942521233766,-46.87042076617122,-8.064229704004363,-15.7882778060248,-20788711.49782443,-16073610.841117516,6.755999626482397
1261,2018,MK15,B,3685218.040900177,1333107.6664487813,0.06997146283881114,-46.870420766171236,5.241905082640853,-3.600067248579126,183553.91005194513,-49785.068431401625,0.10505182556727984
1262,2018,MK15,C,818077458.2127184,295935089.6442245,15.532887289517872,-46.870420766171236,2.8754885826698695,-5.7676676096703,22866208.68818438,-18113265.2435655,23.320338033429827
1263,2018,MK15,D,34518208.98309833,12486775.142403586,0.6553993685901979,-46.87042076617123,-7.377705907134402,-15.159432786557076,-2749502.1237864196,-2231154.6788212135,0.9839854328135214
1264,2018,MK15,F,243797646.8391073,88192478.28928939,4.629000997136463,-46.870420766171236,2.1191343934417453,-6.460476172196728,5059188.7752046585,-6091172.813791648,6.949761882528714
1265,2018,MK15,G,306732981.60425806,110958994.77075356,5.823958090283715,-46.870420766171236,-2.94033721464294,-11.094872731191879,-9292206.204794824,-13847074.552182913,8.743813614716592
1266,2018,MK15,H,137499579.79269773,49739728.26594453,2.6107130245858654,-46.87042076617123,-1.9785548936084691,-10.213895225164944,-2775417.8299725056,-5658296.1730056405,3.919600336165842
1267,2018,MK15,I,120342842.46895136,43533371.46325521,2.284956992036289,-46.870420766171236,22.688296544279403,12.380553420880146,22254560.327452675,4795911.877861522,3.430525726024839
1268,2018,MK15,J,81156690.63404614,29357993.276683167,1.5409271038502637,-46.870420766171236,-8.898693425889261,-16.552633474140453,-7927312.313842788,-5823456.419018619,2.313474647492763
1269,2018,MK15,K,33863059.10916052,12249778.223923802,0.6429599974188537,-46.870420766171236,-6.949921569544395,-14.767589049564636,-2529235.9650121704,-2122428.413580954,0.9653095527126716
1270,2018,MK15,L,24445279.67130451,8842947.520776916,0.4641440368307807,-46.870420766171236,0.7573702956142687,-7.7078307060279485,183749.62185605243,-738523.5708929189,0.6968437762629563
1271,2018,MK15,M,153346017.3685685,55472091.2316743,2.9115903147927535,-46.870420766171236,3.8260058986332175,-4.897008671427262,5650826.706719905,-2856348.764521979,4.371323186105146
1272,2018,MK15,N,158751003.8285554,57427315.8091325,3.014215126956343,-46.870420766171236,1.5794456135072577,-6.95482262147021,2468398.7505789697,-4292503.989269942,4.525399196937156
1273,2018,MK15,O,219966570.1746195,79571715.37958728,4.176518870778818,-46.87042076617123,-2.9128095988315645,-11.069657867293884,-6599436.38681069,-9904737.168910235,6.270426743860305
1274,2018,MK15,P,223242319.5443085,80756699.97198617,4.238715726635538,-46.870420766171236,-1.9001754759991119,-10.14210090919638,-4324162.483078331,-9114864.786477119,6.3638061443645535
1275,2018,MK15,Q,550325894.1077598,199077411.52301803,10.449071783929133,-46.870420766171236,-0.7178718991767127,-9.059129395064765,-3979200.509965539,-19831215.80676517,15.687739284713793
1276,2018,MK15,R,137090111.1214866,49591605.191894665,2.602938417603775,-46.87042076617124,2.736615120973495,-5.894873520262416,3651695.8495200425,-3106485.812289439,3.9079279111028113
1277,2018,MK15,T,24158651.60145672,8739261.368942011,0.4587018119433176,-46.870420766171236,-1.607454897270648,-9.873973454811914,-394683.7922290899,-957450.7839678396,0.6886730787188347
1278,2018,MK16,A,146404557.27880403,187382133.09624943,12.73318446856936,12.276575729068668,6.69731279082667,4.761886468191981,9189707.673527747,8517338.452500075,7.849593362088834
1279,2018,MK16,B,6939477.756923179,8881787.348941356,0.6035443980487997,12.276575729068675,46.95140069733,44.28578896242883,2217183.362998927,2726096.332652759,0.3720654571795463
1280,2018,MK16,C,301468108.92686623,385846850.4066647,26.219464159482804,12.276575729068675,14.370134707202457,12.295527920529716,37878221.84782156,42247370.04291934,16.16344539198578
1281,2018,MK16,D,20634199.34801936,26409562.38269288,1.7946098915433333,12.27657572906868,16.5207566591218,14.407138858704608,2925595.370803412,3325721.071610637,1.1063185275427216
1282,2018,MK16,F,152177220.1916428,194770522.57236,13.235247950132084,12.276575729068684,24.706416675082544,22.444315829979054,30148840.05773653,35701870.62872055,8.159099140627573
1283,2018,MK16,G,226116434.5220455,289404787.7770094,19.665933394829025,12.276575729068673,15.411719054656059,13.318218542259789,30194879.610483617,34013561.63530862,12.12340719765566
1284,2018,MK16,H,122515558.62886496,156806776.64723897,10.65549623103854,12.276575729068679,12.800324890793863,10.754193528297598,13902787.568607137,15225883.272601217,6.568766257284911
1285,2018,MK16,I,45567190.22687609,58321116.92844677,3.96309684382486,12.276575729068677,22.53174807407651,20.30909443474887,8379121.8747226,9845050.175174057,2.443120081656844
1286,2018,MK16,J,39119002.93062004,50068128.68385524,3.4022812527175685,12.276575729068675,20.692546994806424,18.503255378273302,6706891.408685394,7817703.981147148,2.097395541799743
1287,2018,MK16,K,13571898.975929402,17370575.257664066,1.1803832917591568,12.276575729068675,-23.591400669420285,-24.97740759454281,-4190367.4375811405,-5783217.087694183,0.727667841032564
1288,2018,MK16,L,11115446.672593763,14226579.735914912,0.9667392570516168,12.276575729068671,17.026244203143428,14.903457156820457,1617195.448450664,1845246.669061711,0.5959632544203352
1289,2018,MK16,M,65648687.80664493,84023280.31874609,5.709636827558997,12.276575729068677,22.70450436618904,20.47871702961629,12147238.820934929,14282099.145567313,3.519805077211814
1290,2018,MK16,N,58893443.97247193,75377292.63393591,5.122115732113263,12.276575729068666,27.317851134930816,25.00838040898189,12636423.88653209,15079501.08801806,3.1576174640281853
1291,2018,MK16,O,67429615.72656327,86302677.07201423,5.864528752721963,12.276575729068675,15.385814224130362,13.292783610080871,8991222.601750642,10126000.745442837,3.61529090250568
1292,2018,MK16,P,133815239.22420888,171269156.04728505,11.63825879069322,12.276575729068679,16.145702323944153,14.038887787955398,18601988.499716043,21084285.456698477,7.174607355701161
